row,wavelength,n_real,n_imag,aa,bb
2040,0.532,1.3,0.0,42,0.31
2041,0.532,1.3,0.0,42,0.32
2042,0.532,1.3,0.0,42,0.33
2043,0.532,1.3,0.0,42,0.34
2044,0.532,1.3,0.0,42,0.35
2045,0.532,1.3,0.0,42,0.36
2046,0.532,1.3,0.0,42,0.37
2047,0.532,1.3,0.0,42,0.38
2048,0.532,1.3,0.0,42,0.39
2049,0.532,1.3,0.0,42,0.4
2050,0.532,1.3,0.0,42,0.41
2051,0.532,1.3,0.0,42,0.42
2052,0.532,1.3,0.0,42,0.43
2053,0.532,1.3,0.0,42,0.44
2054,0.532,1.3,0.0,42,0.45
2055,0.532,1.3,0.0,42,0.46
2056,0.532,1.3,0.0,42,0.47
2057,0.532,1.3,0.0,42,0.48
2058,0.532,1.3,0.0,42,0.49
2059,0.532,1.3,0.0,43,0.01
2060,0.532,1.3,0.0,43,0.02
2061,0.532,1.3,0.0,43,0.03
2062,0.532,1.3,0.0,43,0.04
2063,0.532,1.3,0.0,43,0.05
2064,0.532,1.3,0.0,43,0.06
2065,0.532,1.3,0.0,43,0.07
2066,0.532,1.3,0.0,43,0.08
2067,0.532,1.3,0.0,43,0.09
2068,0.532,1.3,0.0,43,0.1
2069,0.532,1.3,0.0,43,0.11
2070,0.532,1.3,0.0,43,0.12
2071,0.532,1.3,0.0,43,0.13
2072,0.532,1.3,0.0,43,0.14
2073,0.532,1.3,0.0,43,0.15
2074,0.532,1.3,0.0,43,0.16
2075,0.532,1.3,0.0,43,0.17
2076,0.532,1.3,0.0,43,0.18
2077,0.532,1.3,0.0,43,0.19
2078,0.532,1.3,0.0,43,0.2
2079,0.532,1.3,0.0,43,0.21
2080,0.532,1.3,0.0,43,0.22
2081,0.532,1.3,0.0,43,0.23
2082,0.532,1.3,0.0,43,0.24
2083,0.532,1.3,0.0,43,0.25
2084,0.532,1.3,0.0,43,0.26
2085,0.532,1.3,0.0,43,0.27
2086,0.532,1.3,0.0,43,0.28
2087,0.532,1.3,0.0,43,0.29
2088,0.532,1.3,0.0,43,0.3
2089,0.532,1.3,0.0,43,0.31
2090,0.532,1.3,0.0,43,0.32
2091,0.532,1.3,0.0,43,0.33
2092,0.532,1.3,0.0,43,0.34
2093,0.532,1.3,0.0,43,0.35
2094,0.532,1.3,0.0,43,0.36
2095,0.532,1.3,0.0,43,0.37
2096,0.532,1.3,0.0,43,0.38
2097,0.532,1.3,0.0,43,0.39
2098,0.532,1.3,0.0,43,0.4
2099,0.532,1.3,0.0,43,0.41
2100,0.532,1.3,0.0,43,0.42
2101,0.532,1.3,0.0,43,0.43
2102,0.532,1.3,0.0,43,0.44
2103,0.532,1.3,0.0,43,0.45
2104,0.532,1.3,0.0,43,0.46
2105,0.532,1.3,0.0,43,0.47
2106,0.532,1.3,0.0,43,0.48
2107,0.532,1.3,0.0,43,0.49
2108,0.532,1.3,0.0,44,0.01
2109,0.532,1.3,0.0,44,0.02
2110,0.532,1.3,0.0,44,0.03
2111,0.532,1.3,0.0,44,0.04
2112,0.532,1.3,0.0,44,0.05
2113,0.532,1.3,0.0,44,0.06
2114,0.532,1.3,0.0,44,0.07
2115,0.532,1.3,0.0,44,0.08
2116,0.532,1.3,0.0,44,0.09
2117,0.532,1.3,0.0,44,0.1
2118,0.532,1.3,0.0,44,0.11
2119,0.532,1.3,0.0,44,0.12
2120,0.532,1.3,0.0,44,0.13
2121,0.532,1.3,0.0,44,0.14
2122,0.532,1.3,0.0,44,0.15
2123,0.532,1.3,0.0,44,0.16
2124,0.532,1.3,0.0,44,0.17
2125,0.532,1.3,0.0,44,0.18
2126,0.532,1.3,0.0,44,0.19
2127,0.532,1.3,0.0,44,0.2
2128,0.532,1.3,0.0,44,0.21
2129,0.532,1.3,0.0,44,0.22
2130,0.532,1.3,0.0,44,0.23
2131,0.532,1.3,0.0,44,0.24
2132,0.532,1.3,0.0,44,0.25
2133,0.532,1.3,0.0,44,0.26
2134,0.532,1.3,0.0,44,0.27
2135,0.532,1.3,0.0,44,0.28
2136,0.532,1.3,0.0,44,0.29
2137,0.532,1.3,0.0,44,0.3
2138,0.532,1.3,0.0,44,0.31
2139,0.532,1.3,0.0,44,0.32
2140,0.532,1.3,0.0,44,0.33
2141,0.532,1.3,0.0,44,0.34
2142,0.532,1.3,0.0,44,0.35
2143,0.532,1.3,0.0,44,0.36
2144,0.532,1.3,0.0,44,0.37
2145,0.532,1.3,0.0,44,0.38
2146,0.532,1.3,0.0,44,0.39
2147,0.532,1.3,0.0,44,0.4
2148,0.532,1.3,0.0,44,0.41
2149,0.532,1.3,0.0,44,0.42
2150,0.532,1.3,0.0,44,0.43
2151,0.532,1.3,0.0,44,0.44
2152,0.532,1.3,0.0,44,0.45
2153,0.532,1.3,0.0,44,0.46
2154,0.532,1.3,0.0,44,0.47
2155,0.532,1.3,0.0,44,0.48
2156,0.532,1.3,0.0,44,0.49
2157,0.532,1.3,0.0,45,0.01
2158,0.532,1.3,0.0,45,0.02
2159,0.532,1.3,0.0,45,0.03
2160,0.532,1.3,0.0,45,0.04
2161,0.532,1.3,0.0,45,0.05
2162,0.532,1.3,0.0,45,0.06
2163,0.532,1.3,0.0,45,0.07
2164,0.532,1.3,0.0,45,0.08
2165,0.532,1.3,0.0,45,0.09
2166,0.532,1.3,0.0,45,0.1
2167,0.532,1.3,0.0,45,0.11
2168,0.532,1.3,0.0,45,0.12
2169,0.532,1.3,0.0,45,0.13
2170,0.532,1.3,0.0,45,0.14
2171,0.532,1.3,0.0,45,0.15
2172,0.532,1.3,0.0,45,0.16
2173,0.532,1.3,0.0,45,0.17
2174,0.532,1.3,0.0,45,0.18
2175,0.532,1.3,0.0,45,0.19
2176,0.532,1.3,0.0,45,0.2
2177,0.532,1.3,0.0,45,0.21
2178,0.532,1.3,0.0,45,0.22
2179,0.532,1.3,0.0,45,0.23
2180,0.532,1.3,0.0,45,0.24
2181,0.532,1.3,0.0,45,0.25
2182,0.532,1.3,0.0,45,0.26
2183,0.532,1.3,0.0,45,0.27
2184,0.532,1.3,0.0,45,0.28
2185,0.532,1.3,0.0,45,0.29
2186,0.532,1.3,0.0,45,0.3
2187,0.532,1.3,0.0,45,0.31
2188,0.532,1.3,0.0,45,0.32
2189,0.532,1.3,0.0,45,0.33
2190,0.532,1.3,0.0,45,0.34
2191,0.532,1.3,0.0,45,0.35
2192,0.532,1.3,0.0,45,0.36
2193,0.532,1.3,0.0,45,0.37
2194,0.532,1.3,0.0,45,0.38
2195,0.532,1.3,0.0,45,0.39
2196,0.532,1.3,0.0,45,0.4
2197,0.532,1.3,0.0,45,0.41
2198,0.532,1.3,0.0,45,0.42
2199,0.532,1.3,0.0,45,0.43
2200,0.532,1.3,0.0,45,0.44
2201,0.532,1.3,0.0,45,0.45
2202,0.532,1.3,0.0,45,0.46
2203,0.532,1.3,0.0,45,0.47
2204,0.532,1.3,0.0,45,0.48
2205,0.532,1.3,0.0,45,0.49
2206,0.532,1.3,0.0,46,0.01
2207,0.532,1.3,0.0,46,0.02
2208,0.532,1.3,0.0,46,0.03
2209,0.532,1.3,0.0,46,0.04
2210,0.532,1.3,0.0,46,0.05
2211,0.532,1.3,0.0,46,0.06
2212,0.532,1.3,0.0,46,0.07
2213,0.532,1.3,0.0,46,0.08
2214,0.532,1.3,0.0,46,0.09
2215,0.532,1.3,0.0,46,0.1
2216,0.532,1.3,0.0,46,0.11
2217,0.532,1.3,0.0,46,0.12
2218,0.532,1.3,0.0,46,0.13
2219,0.532,1.3,0.0,46,0.14
2220,0.532,1.3,0.0,46,0.15
2221,0.532,1.3,0.0,46,0.16
2222,0.532,1.3,0.0,46,0.17
2223,0.532,1.3,0.0,46,0.18
2224,0.532,1.3,0.0,46,0.19
2225,0.532,1.3,0.0,46,0.2
2226,0.532,1.3,0.0,46,0.21
2227,0.532,1.3,0.0,46,0.22
2228,0.532,1.3,0.0,46,0.23
2229,0.532,1.3,0.0,46,0.24
2230,0.532,1.3,0.0,46,0.25
2231,0.532,1.3,0.0,46,0.26
2232,0.532,1.3,0.0,46,0.27
2233,0.532,1.3,0.0,46,0.28
2234,0.532,1.3,0.0,46,0.29
2235,0.532,1.3,0.0,46,0.3
2236,0.532,1.3,0.0,46,0.31
2237,0.532,1.3,0.0,46,0.32
2238,0.532,1.3,0.0,46,0.33
2239,0.532,1.3,0.0,46,0.34
2240,0.532,1.3,0.0,46,0.35
2241,0.532,1.3,0.0,46,0.36
2242,0.532,1.3,0.0,46,0.37
2243,0.532,1.3,0.0,46,0.38
2244,0.532,1.3,0.0,46,0.39
2245,0.532,1.3,0.0,46,0.4
2246,0.532,1.3,0.0,46,0.41
2247,0.532,1.3,0.0,46,0.42
2248,0.532,1.3,0.0,46,0.43
2249,0.532,1.3,0.0,46,0.44
2250,0.532,1.3,0.0,46,0.45
2251,0.532,1.3,0.0,46,0.46
2252,0.532,1.3,0.0,46,0.47
2253,0.532,1.3,0.0,46,0.48
2254,0.532,1.3,0.0,46,0.49
2255,0.532,1.3,0.0,47,0.01
2256,0.532,1.3,0.0,47,0.02
2257,0.532,1.3,0.0,47,0.03
2258,0.532,1.3,0.0,47,0.04
2259,0.532,1.3,0.0,47,0.05
2260,0.532,1.3,0.0,47,0.06
2261,0.532,1.3,0.0,47,0.07
2262,0.532,1.3,0.0,47,0.08
2263,0.532,1.3,0.0,47,0.09
2264,0.532,1.3,0.0,47,0.1
2265,0.532,1.3,0.0,47,0.11
2266,0.532,1.3,0.0,47,0.12
2267,0.532,1.3,0.0,47,0.13
2268,0.532,1.3,0.0,47,0.14
2269,0.532,1.3,0.0,47,0.15
2270,0.532,1.3,0.0,47,0.16
2271,0.532,1.3,0.0,47,0.17
2272,0.532,1.3,0.0,47,0.18
2273,0.532,1.3,0.0,47,0.19
2274,0.532,1.3,0.0,47,0.2
2275,0.532,1.3,0.0,47,0.21
2276,0.532,1.3,0.0,47,0.22
2277,0.532,1.3,0.0,47,0.23
2278,0.532,1.3,0.0,47,0.24
2279,0.532,1.3,0.0,47,0.25
2280,0.532,1.3,0.0,47,0.26
2281,0.532,1.3,0.0,47,0.27
2282,0.532,1.3,0.0,47,0.28
2283,0.532,1.3,0.0,47,0.29
2284,0.532,1.3,0.0,47,0.3
2285,0.532,1.3,0.0,47,0.31
2286,0.532,1.3,0.0,47,0.32
2287,0.532,1.3,0.0,47,0.33
2288,0.532,1.3,0.0,47,0.34
2289,0.532,1.3,0.0,47,0.35
2290,0.532,1.3,0.0,47,0.36
2291,0.532,1.3,0.0,47,0.37
2292,0.532,1.3,0.0,47,0.38
2293,0.532,1.3,0.0,47,0.39
2294,0.532,1.3,0.0,47,0.4
2295,0.532,1.3,0.0,47,0.41
2296,0.532,1.3,0.0,47,0.42
2297,0.532,1.3,0.0,47,0.43
2298,0.532,1.3,0.0,47,0.44
2299,0.532,1.3,0.0,47,0.45
2300,0.532,1.3,0.0,47,0.46
2301,0.532,1.3,0.0,47,0.47
2302,0.532,1.3,0.0,47,0.48
2303,0.532,1.3,0.0,47,0.49
2304,0.532,1.3,0.0,48,0.01
2305,0.532,1.3,0.0,48,0.02
2306,0.532,1.3,0.0,48,0.03
2307,0.532,1.3,0.0,48,0.04
2308,0.532,1.3,0.0,48,0.05
2309,0.532,1.3,0.0,48,0.06
2310,0.532,1.3,0.0,48,0.07
2311,0.532,1.3,0.0,48,0.08
2312,0.532,1.3,0.0,48,0.09
2313,0.532,1.3,0.0,48,0.1
2314,0.532,1.3,0.0,48,0.11
2315,0.532,1.3,0.0,48,0.12
2316,0.532,1.3,0.0,48,0.13
2317,0.532,1.3,0.0,48,0.14
2318,0.532,1.3,0.0,48,0.15
2319,0.532,1.3,0.0,48,0.16
2320,0.532,1.3,0.0,48,0.17
2321,0.532,1.3,0.0,48,0.18
2322,0.532,1.3,0.0,48,0.19
2323,0.532,1.3,0.0,48,0.2
2324,0.532,1.3,0.0,48,0.21
2325,0.532,1.3,0.0,48,0.22
2326,0.532,1.3,0.0,48,0.23
2327,0.532,1.3,0.0,48,0.24
2328,0.532,1.3,0.0,48,0.25
2329,0.532,1.3,0.0,48,0.26
2330,0.532,1.3,0.0,48,0.27
2331,0.532,1.3,0.0,48,0.28
2332,0.532,1.3,0.0,48,0.29
2333,0.532,1.3,0.0,48,0.3
2334,0.532,1.3,0.0,48,0.31
2335,0.532,1.3,0.0,48,0.32
2336,0.532,1.3,0.0,48,0.33
2337,0.532,1.3,0.0,48,0.34
2338,0.532,1.3,0.0,48,0.35
2339,0.532,1.3,0.0,48,0.36
2340,0.532,1.3,0.0,48,0.37
2341,0.532,1.3,0.0,48,0.38
2342,0.532,1.3,0.0,48,0.39
2343,0.532,1.3,0.0,48,0.4
2344,0.532,1.3,0.0,48,0.41
2345,0.532,1.3,0.0,48,0.42
2346,0.532,1.3,0.0,48,0.43
2347,0.532,1.3,0.0,48,0.44
2348,0.532,1.3,0.0,48,0.45
2349,0.532,1.3,0.0,48,0.46
2350,0.532,1.3,0.0,48,0.47
2351,0.532,1.3,0.0,48,0.48
2352,0.532,1.3,0.0,48,0.49
2353,0.532,1.3,0.0,49,0.01
2354,0.532,1.3,0.0,49,0.02
2355,0.532,1.3,0.0,49,0.03
2356,0.532,1.3,0.0,49,0.04
2357,0.532,1.3,0.0,49,0.05
2358,0.532,1.3,0.0,49,0.06
2359,0.532,1.3,0.0,49,0.07
2360,0.532,1.3,0.0,49,0.08
2361,0.532,1.3,0.0,49,0.09
2362,0.532,1.3,0.0,49,0.1
2363,0.532,1.3,0.0,49,0.11
2364,0.532,1.3,0.0,49,0.12
2365,0.532,1.3,0.0,49,0.13
2366,0.532,1.3,0.0,49,0.14
2367,0.532,1.3,0.0,49,0.15
2368,0.532,1.3,0.0,49,0.16
2369,0.532,1.3,0.0,49,0.17
2370,0.532,1.3,0.0,49,0.18
2371,0.532,1.3,0.0,49,0.19
2372,0.532,1.3,0.0,49,0.2
2373,0.532,1.3,0.0,49,0.21
2374,0.532,1.3,0.0,49,0.22
2375,0.532,1.3,0.0,49,0.23
2376,0.532,1.3,0.0,49,0.24
2377,0.532,1.3,0.0,49,0.25
2378,0.532,1.3,0.0,49,0.26
2379,0.532,1.3,0.0,49,0.27
2380,0.532,1.3,0.0,49,0.28
2381,0.532,1.3,0.0,49,0.29
2382,0.532,1.3,0.0,49,0.3
2383,0.532,1.3,0.0,49,0.31
2384,0.532,1.3,0.0,49,0.32
2385,0.532,1.3,0.0,49,0.33
2386,0.532,1.3,0.0,49,0.34
2387,0.532,1.3,0.0,49,0.35
2388,0.532,1.3,0.0,49,0.36
2389,0.532,1.3,0.0,49,0.37
2390,0.532,1.3,0.0,49,0.38
2391,0.532,1.3,0.0,49,0.39
2392,0.532,1.3,0.0,49,0.4
2393,0.532,1.3,0.0,49,0.41
2394,0.532,1.3,0.0,49,0.42
2395,0.532,1.3,0.0,49,0.43
2396,0.532,1.3,0.0,49,0.44
2397,0.532,1.3,0.0,49,0.45
2398,0.532,1.3,0.0,49,0.46
2399,0.532,1.3,0.0,49,0.47
2400,0.532,1.3,0.0,49,0.48
2401,0.532,1.3,0.0,49,0.49
2402,0.532,1.3,0.0,50,0.01
2403,0.532,1.3,0.0,50,0.02
2404,0.532,1.3,0.0,50,0.03
2405,0.532,1.3,0.0,50,0.04
2406,0.532,1.3,0.0,50,0.05
2407,0.532,1.3,0.0,50,0.06
2408,0.532,1.3,0.0,50,0.07
2409,0.532,1.3,0.0,50,0.08
2410,0.532,1.3,0.0,50,0.09
2411,0.532,1.3,0.0,50,0.1
2412,0.532,1.3,0.0,50,0.11
2413,0.532,1.3,0.0,50,0.12
2414,0.532,1.3,0.0,50,0.13
2415,0.532,1.3,0.0,50,0.14
2416,0.532,1.3,0.0,50,0.15
2417,0.532,1.3,0.0,50,0.16
2418,0.532,1.3,0.0,50,0.17
2419,0.532,1.3,0.0,50,0.18
2420,0.532,1.3,0.0,50,0.19
2421,0.532,1.3,0.0,50,0.2
2422,0.532,1.3,0.0,50,0.21
2423,0.532,1.3,0.0,50,0.22
2424,0.532,1.3,0.0,50,0.23
2425,0.532,1.3,0.0,50,0.24
2426,0.532,1.3,0.0,50,0.25
2427,0.532,1.3,0.0,50,0.26
2428,0.532,1.3,0.0,50,0.27
2429,0.532,1.3,0.0,50,0.28
2430,0.532,1.3,0.0,50,0.29
2431,0.532,1.3,0.0,50,0.3
2432,0.532,1.3,0.0,50,0.31
2433,0.532,1.3,0.0,50,0.32
2434,0.532,1.3,0.0,50,0.33
2435,0.532,1.3,0.0,50,0.34
2436,0.532,1.3,0.0,50,0.35
2437,0.532,1.3,0.0,50,0.36
2438,0.532,1.3,0.0,50,0.37
2439,0.532,1.3,0.0,50,0.38
2440,0.532,1.3,0.0,50,0.39
2441,0.532,1.3,0.0,50,0.4
2442,0.532,1.3,0.0,50,0.41
2443,0.532,1.3,0.0,50,0.42
2444,0.532,1.3,0.0,50,0.43
2445,0.532,1.3,0.0,50,0.44
2446,0.532,1.3,0.0,50,0.45
2447,0.532,1.3,0.0,50,0.46
2448,0.532,1.3,0.0,50,0.47
2449,0.532,1.3,0.0,50,0.48
2450,0.532,1.3,0.0,50,0.49
2451,0.532,1.3,0.0,51,0.01
2452,0.532,1.3,0.0,51,0.02
2453,0.532,1.3,0.0,51,0.03
2454,0.532,1.3,0.0,51,0.04
2455,0.532,1.3,0.0,51,0.05
2456,0.532,1.3,0.0,51,0.06
2457,0.532,1.3,0.0,51,0.07
2458,0.532,1.3,0.0,51,0.08
2459,0.532,1.3,0.0,51,0.09
2460,0.532,1.3,0.0,51,0.1
2461,0.532,1.3,0.0,51,0.11
2462,0.532,1.3,0.0,51,0.12
2463,0.532,1.3,0.0,51,0.13
2464,0.532,1.3,0.0,51,0.14
2465,0.532,1.3,0.0,51,0.15
2466,0.532,1.3,0.0,51,0.16
2467,0.532,1.3,0.0,51,0.17
2468,0.532,1.3,0.0,51,0.18
2469,0.532,1.3,0.0,51,0.19
2470,0.532,1.3,0.0,51,0.2
2471,0.532,1.3,0.0,51,0.21
2472,0.532,1.3,0.0,51,0.22
2473,0.532,1.3,0.0,51,0.23
2474,0.532,1.3,0.0,51,0.24
2475,0.532,1.3,0.0,51,0.25
2476,0.532,1.3,0.0,51,0.26
2477,0.532,1.3,0.0,51,0.27
2478,0.532,1.3,0.0,51,0.28
2479,0.532,1.3,0.0,51,0.29
2480,0.532,1.3,0.0,51,0.3
2481,0.532,1.3,0.0,51,0.31
2482,0.532,1.3,0.0,51,0.32
2483,0.532,1.3,0.0,51,0.33
2484,0.532,1.3,0.0,51,0.34
2485,0.532,1.3,0.0,51,0.35
2486,0.532,1.3,0.0,51,0.36
2487,0.532,1.3,0.0,51,0.37
2488,0.532,1.3,0.0,51,0.38
2489,0.532,1.3,0.0,51,0.39
2490,0.532,1.3,0.0,51,0.4
2491,0.532,1.3,0.0,51,0.41
2492,0.532,1.3,0.0,51,0.42
2493,0.532,1.3,0.0,51,0.43
2494,0.532,1.3,0.0,51,0.44
2495,0.532,1.3,0.0,51,0.45
2496,0.532,1.3,0.0,51,0.46
2497,0.532,1.3,0.0,51,0.47
2498,0.532,1.3,0.0,51,0.48
2499,0.532,1.3,0.0,51,0.49
2500,0.532,1.3,0.0,52,0.01
2501,0.532,1.3,0.0,52,0.02
2502,0.532,1.3,0.0,52,0.03
2503,0.532,1.3,0.0,52,0.04
2504,0.532,1.3,0.0,52,0.05
2505,0.532,1.3,0.0,52,0.06
2506,0.532,1.3,0.0,52,0.07
2507,0.532,1.3,0.0,52,0.08
2508,0.532,1.3,0.0,52,0.09
2509,0.532,1.3,0.0,52,0.1
2510,0.532,1.3,0.0,52,0.11
2511,0.532,1.3,0.0,52,0.12
2512,0.532,1.3,0.0,52,0.13
2513,0.532,1.3,0.0,52,0.14
2514,0.532,1.3,0.0,52,0.15
2515,0.532,1.3,0.0,52,0.16
2516,0.532,1.3,0.0,52,0.17
2517,0.532,1.3,0.0,52,0.18
2518,0.532,1.3,0.0,52,0.19
2519,0.532,1.3,0.0,52,0.2
2520,0.532,1.3,0.0,52,0.21
2521,0.532,1.3,0.0,52,0.22
2522,0.532,1.3,0.0,52,0.23
2523,0.532,1.3,0.0,52,0.24
2524,0.532,1.3,0.0,52,0.25
2525,0.532,1.3,0.0,52,0.26
2526,0.532,1.3,0.0,52,0.27
2527,0.532,1.3,0.0,52,0.28
2528,0.532,1.3,0.0,52,0.29
2529,0.532,1.3,0.0,52,0.3
2530,0.532,1.3,0.0,52,0.31
2531,0.532,1.3,0.0,52,0.32
2532,0.532,1.3,0.0,52,0.33
2533,0.532,1.3,0.0,52,0.34
2534,0.532,1.3,0.0,52,0.35
2535,0.532,1.3,0.0,52,0.36
2536,0.532,1.3,0.0,52,0.37
2537,0.532,1.3,0.0,52,0.38
2538,0.532,1.3,0.0,52,0.39
2539,0.532,1.3,0.0,52,0.4
2540,0.532,1.3,0.0,52,0.41
2541,0.532,1.3,0.0,52,0.42
2542,0.532,1.3,0.0,52,0.43
2543,0.532,1.3,0.0,52,0.44
2544,0.532,1.3,0.0,52,0.45
2545,0.532,1.3,0.0,52,0.46
2546,0.532,1.3,0.0,52,0.47
2547,0.532,1.3,0.0,52,0.48
2548,0.532,1.3,0.0,52,0.49
2549,0.532,1.3,0.0,53,0.01
2550,0.532,1.3,0.0,53,0.02
2551,0.532,1.3,0.0,53,0.03
2552,0.532,1.3,0.0,53,0.04
2553,0.532,1.3,0.0,53,0.05
2554,0.532,1.3,0.0,53,0.06
2555,0.532,1.3,0.0,53,0.07
2556,0.532,1.3,0.0,53,0.08
2557,0.532,1.3,0.0,53,0.09
2558,0.532,1.3,0.0,53,0.1
2559,0.532,1.3,0.0,53,0.11
2560,0.532,1.3,0.0,53,0.12
2561,0.532,1.3,0.0,53,0.13
2562,0.532,1.3,0.0,53,0.14
2563,0.532,1.3,0.0,53,0.15
2564,0.532,1.3,0.0,53,0.16
2565,0.532,1.3,0.0,53,0.17
2566,0.532,1.3,0.0,53,0.18
2567,0.532,1.3,0.0,53,0.19
2568,0.532,1.3,0.0,53,0.2
2569,0.532,1.3,0.0,53,0.21
2570,0.532,1.3,0.0,53,0.22
2571,0.532,1.3,0.0,53,0.23
2572,0.532,1.3,0.0,53,0.24
2573,0.532,1.3,0.0,53,0.25
2574,0.532,1.3,0.0,53,0.26
2575,0.532,1.3,0.0,53,0.27
2576,0.532,1.3,0.0,53,0.28
2577,0.532,1.3,0.0,53,0.29
2578,0.532,1.3,0.0,53,0.3
2579,0.532,1.3,0.0,53,0.31
2580,0.532,1.3,0.0,53,0.32
2581,0.532,1.3,0.0,53,0.33
2582,0.532,1.3,0.0,53,0.34
2583,0.532,1.3,0.0,53,0.35
2584,0.532,1.3,0.0,53,0.36
2585,0.532,1.3,0.0,53,0.37
2586,0.532,1.3,0.0,53,0.38
2587,0.532,1.3,0.0,53,0.39
2588,0.532,1.3,0.0,53,0.4
2589,0.532,1.3,0.0,53,0.41
2590,0.532,1.3,0.0,53,0.42
2591,0.532,1.3,0.0,53,0.43
2592,0.532,1.3,0.0,53,0.44
2593,0.532,1.3,0.0,53,0.45
2594,0.532,1.3,0.0,53,0.46
2595,0.532,1.3,0.0,53,0.47
2596,0.532,1.3,0.0,53,0.48
2597,0.532,1.3,0.0,53,0.49
2598,0.532,1.3,0.0,54,0.01
2599,0.532,1.3,0.0,54,0.02
2600,0.532,1.3,0.0,54,0.03
2601,0.532,1.3,0.0,54,0.04
2602,0.532,1.3,0.0,54,0.05
2603,0.532,1.3,0.0,54,0.06
2604,0.532,1.3,0.0,54,0.07
2605,0.532,1.3,0.0,54,0.08
2606,0.532,1.3,0.0,54,0.09
2607,0.532,1.3,0.0,54,0.1
2608,0.532,1.3,0.0,54,0.11
2609,0.532,1.3,0.0,54,0.12
2610,0.532,1.3,0.0,54,0.13
2611,0.532,1.3,0.0,54,0.14
2612,0.532,1.3,0.0,54,0.15
2613,0.532,1.3,0.0,54,0.16
2614,0.532,1.3,0.0,54,0.17
2615,0.532,1.3,0.0,54,0.18
2616,0.532,1.3,0.0,54,0.19
2617,0.532,1.3,0.0,54,0.2
2618,0.532,1.3,0.0,54,0.21
2619,0.532,1.3,0.0,54,0.22
2620,0.532,1.3,0.0,54,0.23
2621,0.532,1.3,0.0,54,0.24
2622,0.532,1.3,0.0,54,0.25
2623,0.532,1.3,0.0,54,0.26
2624,0.532,1.3,0.0,54,0.27
2625,0.532,1.3,0.0,54,0.28
2626,0.532,1.3,0.0,54,0.29
2627,0.532,1.3,0.0,54,0.3
2628,0.532,1.3,0.0,54,0.31
2629,0.532,1.3,0.0,54,0.32
2630,0.532,1.3,0.0,54,0.33
2631,0.532,1.3,0.0,54,0.34
2632,0.532,1.3,0.0,54,0.35
2633,0.532,1.3,0.0,54,0.36
2634,0.532,1.3,0.0,54,0.37
2635,0.532,1.3,0.0,54,0.38
2636,0.532,1.3,0.0,54,0.39
2637,0.532,1.3,0.0,54,0.4
2638,0.532,1.3,0.0,54,0.41
2639,0.532,1.3,0.0,54,0.42
2640,0.532,1.3,0.0,54,0.43
2641,0.532,1.3,0.0,54,0.44
2642,0.532,1.3,0.0,54,0.45
2643,0.532,1.3,0.0,54,0.46
2644,0.532,1.3,0.0,54,0.47
2645,0.532,1.3,0.0,54,0.48
2646,0.532,1.3,0.0,54,0.49
2647,0.532,1.3,0.0,55,0.01
2648,0.532,1.3,0.0,55,0.02
2649,0.532,1.3,0.0,55,0.03
2650,0.532,1.3,0.0,55,0.04
2651,0.532,1.3,0.0,55,0.05
2652,0.532,1.3,0.0,55,0.06
2653,0.532,1.3,0.0,55,0.07
2654,0.532,1.3,0.0,55,0.08
2655,0.532,1.3,0.0,55,0.09
2656,0.532,1.3,0.0,55,0.1
2657,0.532,1.3,0.0,55,0.11
2658,0.532,1.3,0.0,55,0.12
2659,0.532,1.3,0.0,55,0.13
2660,0.532,1.3,0.0,55,0.14
2661,0.532,1.3,0.0,55,0.15
2662,0.532,1.3,0.0,55,0.16
2663,0.532,1.3,0.0,55,0.17
2664,0.532,1.3,0.0,55,0.18
2665,0.532,1.3,0.0,55,0.19
2666,0.532,1.3,0.0,55,0.2
2667,0.532,1.3,0.0,55,0.21
2668,0.532,1.3,0.0,55,0.22
2669,0.532,1.3,0.0,55,0.23
2670,0.532,1.3,0.0,55,0.24
2671,0.532,1.3,0.0,55,0.25
2672,0.532,1.3,0.0,55,0.26
2673,0.532,1.3,0.0,55,0.27
2674,0.532,1.3,0.0,55,0.28
2675,0.532,1.3,0.0,55,0.29
2676,0.532,1.3,0.0,55,0.3
2677,0.532,1.3,0.0,55,0.31
2678,0.532,1.3,0.0,55,0.32
2679,0.532,1.3,0.0,55,0.33
2680,0.532,1.3,0.0,55,0.34
2681,0.532,1.3,0.0,55,0.35
2682,0.532,1.3,0.0,55,0.36
2683,0.532,1.3,0.0,55,0.37
2684,0.532,1.3,0.0,55,0.38
2685,0.532,1.3,0.0,55,0.39
2686,0.532,1.3,0.0,55,0.4
2687,0.532,1.3,0.0,55,0.41
2688,0.532,1.3,0.0,55,0.42
2689,0.532,1.3,0.0,55,0.43
2690,0.532,1.3,0.0,55,0.44
2691,0.532,1.3,0.0,55,0.45
2692,0.532,1.3,0.0,55,0.46
2693,0.532,1.3,0.0,55,0.47
2694,0.532,1.3,0.0,55,0.48
2695,0.532,1.3,0.0,55,0.49
2696,0.532,1.3,0.0,56,0.01
2697,0.532,1.3,0.0,56,0.02
2698,0.532,1.3,0.0,56,0.03
2699,0.532,1.3,0.0,56,0.04
2700,0.532,1.3,0.0,56,0.05
2701,0.532,1.3,0.0,56,0.06
2702,0.532,1.3,0.0,56,0.07
2703,0.532,1.3,0.0,56,0.08
2704,0.532,1.3,0.0,56,0.09
